,Bearing 1-x,Bearing 1-y,Bearing 2-x,Bearing 2-y,Bearing 3-x,Bearing 3-y,Bearing 4-x,Bearing 4-y
2003-10-29 16:49:46,0.1609411309062212,0.34664230492353276,0.04764985284860579,0.03653311613887933,0.005637226224191438,0.004729000879645895,0.3517913836868384,0.3219489756201075
2003-10-29 16:59:46,0.2794373132677084,0.559837553601044,0.07617775186473352,0.08409667259288423,0.010474022777236247,0.012684896156223924,0.3875648971783222,0.3296309401648905
2003-10-29 17:09:46,0.19661115414412844,0.40441406616799647,0.03128344642237213,0.047570324979465006,0.006246694443068246,0.011062353519001533,0.38452565696152685,0.3237384638644294
2003-10-29 17:19:46,0.2288370034303222,0.3626208958027153,0.03296252764560448,0.027216240851228868,0.003217802968778216,0.008373240006467442,0.3796230357399285,0.3203319061604236
2003-10-29 17:29:46,0.2947299988935175,0.5433933769445272,0.08280239686268898,0.08211913507269708,0.009787917674957958,0.01162689799329586,0.3931617542727207,0.32982587632811966
2003-10-29 17:39:46,0.20048412083652511,0.42270884847732937,0.036132179746159565,0.055383459528736356,0.006274763095837632,0.004349710629135917,0.3781105773168695,0.3234894859925739
2003-10-29 17:49:46,0.21329810777914116,0.39677689442541286,0.0641326618381961,0.04996638299026257,0.008893032256558464,0.016223544557294023,0.38903349027866707,0.33073622177687345
2003-10-29 17:59:46,0.30215502932389615,0.453089298569596,0.06392766971338082,0.07310797151805248,0.00985004716479465,0.010738263172654361,0.3943304517993823,0.33377606788667735
2003-10-29 18:09:46,0.24986167976099694,0.4293874612664368,0.04917750772840801,0.07503587318491922,0.0075895744823765154,0.007690768464214126,0.39255345862402125,0.3277565292355964
2003-10-29 18:19:46,0.2793653867433816,0.46963911233522815,0.05629248564797651,0.06644435820841688,0.006631455750713777,0.013412113075327636,0.3876284571357361,0.3240810496958466
2003-10-29 18:29:46,0.3084320017705089,0.5441563116216521,0.07280928830648437,0.0804721272121749,0.007945163313829884,0.005624953869393989,0.39368187167064417,0.32886020246339864
2003-10-29 18:39:46,0.3267594334403201,0.4866662493348173,0.03907211705358149,0.057876533071022696,0.010066081177697639,0.015233500821829948,0.39048059832298876,0.3269976935770781
2003-10-29 18:49:46,0.27484231492758493,0.4308898557076013,0.06622893808928376,0.06077120579023365,0.009015714345634862,0.013381167674520689,0.38253873688458906,0.3235483528537504
2003-10-29 18:59:46,0.32496403673782215,0.5533154402329181,0.06138329509901608,0.07223595982203967,0.011421418652786064,0.013118968129790076,0.39836427106798344,0.3331478330239779
2003-10-29 19:09:46,0.32355317029990793,0.4842835456508521,0.06298717820613575,0.0632496141940675,0.007227993466627447,0.013049340977959734,0.3810987905256079,0.3217421374139027
2003-10-29 19:19:46,0.2698351222750537,0.4396772981939936,0.03999818700433444,0.06530047740666634,0.004764417274266797,0.003258257978844159,0.38242414991912244,0.3214194955463746
2003-10-29 19:29:46,0.40981797056542124,0.5592898056277402,0.07043076159208761,0.08596816988094691,0.00790921020803076,0.012472878342543292,0.3961311680574432,0.33165364411604314
2003-10-29 19:39:46,0.22668197410645785,0.5232675514100933,0.03254430250657281,0.059432165837911555,0.008377862095870048,0.003983802173580742,0.38178094105439675,0.3271180007141169
2003-10-29 19:49:46,0.2722446608387843,0.3947815268083179,0.055053261898541095,0.061353298979305304,0.011437187558837214,0.010767326758552742,0.38778064294924286,0.3248546824888715
2003-10-29 19:59:46,0.46231326767731407,0.6195186077812007,0.08150342666483823,0.08771106518540783,0.009482789342870945,0.014712447181115751,0.3954132091019461,0.329480717082001
2003-10-29 20:09:46,0.34968186345030894,0.5131929011862741,0.050855558840451565,0.07350731451984283,0.0052007429046995735,0.011756325041288762,0.3890410995693562,0.32898758649085025
2003-10-29 20:19:46,0.3508077901958746,0.43552223856770667,0.05168891878499249,0.05411436100608036,0.005196012232885627,0.007058269562461583,0.3826237818980244,0.32232855428778706
2003-10-29 20:29:46,0.40064457231379347,0.6192173463959101,0.07016396279650827,0.09080992175584823,0.011411641931033722,0.013660512644017131,0.3921752321169226,0.3292738788758003
2003-10-29 20:39:46,0.2947216996791262,0.5042802591631173,0.039716966652195484,0.03823201602787707,0.008055861034306055,0.01154117086942097,0.3834581182403102,0.322646692679596
2003-10-29 20:49:46,0.342129578399879,0.5445475601740632,0.07114359852857888,0.07293198985625482,0.0077663439192113826,0.011212689621602046,0.3937718403427529,0.3288801464272896
2003-10-29 20:59:46,0.37913024233706594,0.6442220413785424,0.05948067974977622,0.0817333291218083,0.008248714755311581,0.011223980511084197,0.3919532198713457,0.33128789755235855
2003-10-29 21:09:46,0.35043432555048515,0.5354823312154142,0.0339689462683781,0.050194256680526905,0.005799015200280866,0.01078572672660738,0.39185698472456554,0.3300163090156353
2003-10-29 21:19:46,0.2963594113090817,0.5190851043851392,0.05879977625984978,0.06016993511241031,0.010277542207837054,0.011455861926640276,0.3890827268653899,0.3247581794377722
2003-10-29 21:29:46,0.3300791191767338,0.631158252214524,0.06249684528449695,0.09313829451211797,0.012050440315161781,0.012051560892291535,0.39478119037056014,0.33130494642471686
2003-10-29 21:39:46,0.27661281398697035,0.5126099408433014,0.03703558725093359,0.046354246572854585,0.008719258911873251,0.012487932861859341,0.3899130347596752,0.32677734494371613
2003-10-29 21:49:46,0.34769835122280046,0.4922845785470269,0.030277027799608724,0.045446136074434484,0.009932833921567352,0.0091178114408893,0.38947527674317295,0.3273901393182338
2003-10-29 21:59:46,0.4088746265353791,0.5706477511033015,0.09262862740773681,0.08859999819507003,0.009657508821914018,0.01493491952209769,0.3977904410300034,0.32874311209472096
2003-10-29 22:09:46,0.1442182140091024,0.3364150677642197,0.025233603462819776,0.024098206791990595,0.006252213560185571,0.005631853857420266,0.3892666926575986,0.3255276304319148
2003-10-29 22:19:46,0.21279738851392604,0.4656366396444298,0.04715024892636066,0.0416557618200839,0.009160157525063384,0.005791389944041825,0.3873079717166933,0.3252275059429771
2003-10-29 22:29:46,0.2791579063848628,0.47595777645624615,0.04601197607259255,0.0786412410768258,0.007705318252791693,0.012036715463520364,0.39369350940933556,0.3333964892189957
2003-10-29 22:39:46,0.20442071483898427,0.42122601646380886,0.05246047205872939,0.04482004746992452,0.009389595108105941,0.011424916525826445,0.3886669015102543,0.32391345606376165
2003-10-29 22:49:46,0.1553585260595396,0.4006815549782772,0.06769581640944011,0.04938654597633052,0.009347807507073091,0.011452516477899799,0.3883038935845039,0.3245349357128794
2003-10-29 22:59:46,0.2843449153480293,0.5028091646060968,0.07991499522542078,0.08878613264506274,0.00969898104482464,0.014974646725845697,0.39225759149835826,0.3269220995203721
2003-10-29 23:09:46,0.26679207701673047,0.4425060252276882,0.052669584628259436,0.06229412401742174,0.0073068379968825314,0.012079997206546289,0.39691492499700753,0.32927677396733435
2003-10-29 23:19:46,0.23182195418837725,0.40994632069867976,0.05511094812462414,0.054183174348183094,0.009877327372263989,0.011849161243730921,0.3901632461413004,0.32554821774948406
2003-10-29 23:29:46,0.2109466637158084,0.4570761213183552,0.06406570461149208,0.07730558538721999,0.009764422004937934,0.015912626915350336,0.39498261277079505,0.32968176510513314
2003-10-29 23:39:46,0.18448323558706115,0.3910216282200185,0.060596290157588495,0.047561300278862184,0.007945794070068235,0.012132060752512497,0.3892948917936504,0.3268809248852337
2003-10-29 23:49:46,0.2770775699900936,0.5279312341544209,0.04917750772840135,0.049300811320589055,0.007748998122550754,0.0061292802664280055,0.3919764953486876,0.3282824708641152
2003-10-29 23:59:46,0.23737966139205735,0.4870966227425235,0.0813777531008899,0.08608323481369107,0.0106921067479262,0.014316429686927368,0.39136596167333615,0.32933371076748086
2003-10-30 00:09:46,0.2455377890892967,0.40502832639522346,0.049066255720981555,0.051713790645016466,0.007914887014211502,0.010304400289633309,0.38242683555113455,0.32607480273167344
2003-10-30 00:19:46,0.22546752240789214,0.39502018842529374,0.07182862246321253,0.07818436560867514,0.01107134893845274,0.01831131365944849,0.3896596901407169,0.328930971367538
2003-10-30 00:29:46,0.28104736084982473,0.5564023913111917,0.07643321943737114,0.06936046459159151,0.009905553714095905,0.014191393540396113,0.40182067945593436,0.3355694162530404
2003-10-30 00:39:46,0.16170742503041158,0.4516612413534098,0.045688521162086104,0.04812534406671887,0.005316171296997074,0.00967085593515038,0.38955539809793105,0.32431941223207617
2003-10-30 00:49:46,0.10943620670579968,0.29261087983974576,0.030296599912015054,0.03954849422871343,0.004324937862623057,0.004580128410869966,0.3847315554150955,0.3241064621659737
2003-10-30 00:59:46,0.2376673674892622,0.5231697392719923,0.0527149095201942,0.08917532285869978,0.010190655535498028,0.013518121982172282,0.39304806251791435,0.33167262304942746
2003-10-30 01:09:46,0.1657657408431925,0.34060142727473597,0.05247386350408023,0.06099118286752114,0.008760415756669804,0.0104114546492029,0.38572031559756004,0.32614943175786026
2003-10-30 01:19:46,0.2104902069270711,0.4107679426585662,0.04075222838800796,0.04945987166874666,0.007377325006930058,0.009056338820355059,0.3909984776942469,0.3260448867858303
2003-10-30 01:29:46,0.18431171849065286,0.4291761870480819,0.05132631964966583,0.07125677980633682,0.00974502625049617,0.009586383354554529,0.3946455659544107,0.33214709638402706
2003-10-30 01:39:46,0.1172015049242141,0.37738661616953273,0.055861899174757035,0.05975479888456281,0.006907253917548484,0.007533741464138877,0.38899768185196615,0.32639068938561766
2003-10-30 01:49:46,0.2221174062189002,0.39363908103532097,0.0405935912663038,0.052831725432513466,0.00766983821417655,0.013005013782199204,0.39517821630169714,0.32732065712143743
2003-10-30 01:59:46,0.22265132234148854,0.39459763998871367,0.05455674830984858,0.0723341034411149,0.007747105853826541,0.010064782523876659,0.40187125885865427,0.3320946630595927
2003-10-30 02:09:46,0.1726070598649887,0.39126028983697125,0.05300643098409541,0.06513690470818645,0.007877514706870536,0.015592718379916048,0.38822511504574464,0.3285034628511474
2003-10-30 02:19:46,0.13993305300434322,0.33339854142542436,0.05832283478357425,0.0473322985010074,0.0076466579222836395,0.013371131328305363,0.3846532244816744,0.3255067214374995
2003-10-30 02:29:46,0.19137988270445216,0.3844134401702295,0.06734454849710625,0.07108305431968587,0.009057659635728021,0.012473923795278563,0.40469743893655197,0.3342769187219141
2003-10-30 02:39:46,0.16014163992477926,0.3743857397728476,0.051708490897434345,0.05145884285288327,0.009731464991291683,0.007713559333730413,0.3940135472230196,0.32901525069883697
2003-10-30 02:49:46,0.1507939581719704,0.3545572631381333,0.0715237095539738,0.043650220653934646,0.00808093359493084,0.006071989456818305,0.3902532148133978,0.32507052764650834
2003-10-30 02:59:46,0.17675943344031353,0.4375606435256252,0.04963281686992227,0.08287382566083812,0.015620678334185456,0.015802436197587255,0.3976113988964619,0.33027911899146967
2003-10-30 03:09:46,0.0961851278079342,0.3069149269147804,0.026504760658840443,0.03410321550083184,0.006746411075824799,0.00919433858073837,0.38532687050911363,0.32366737328344086
2003-10-30 03:19:46,0.1678267124045849,0.38124823938144914,0.04032782258189194,0.05089367097746722,0.010036751012440392,0.009500656230675308,0.3881002331576052,0.3256865387894
2003-10-30 03:29:46,0.21969680203607567,0.43605433659900505,0.05851958601890628,0.06472628083063059,0.010849795808436202,0.014714538086572082,0.3992124831756355,0.33602555400792844
2003-10-30 03:39:46,0.10625760761315117,0.28738379917994017,0.04442251452198942,0.03547835425560697,0.009637640000288938,0.010353745658498892,0.38939873623108234,0.32905771204132517
2003-10-31 00:09:46,0.07690881929840643,0.15509092616356313,0.05437029818627748,0.04295644679488975,0.007073458187327242,0.010458500022064166,0.39894973884466045,0.3321766906530339
2003-10-31 00:19:46,0.11026889454461664,0.2744569470092948,0.04915896572715672,0.05611558836535302,0.012186683663441333,0.013079031835496413,0.4023390064325346,0.3391493577721899
2003-10-31 00:29:46,0.16117074250305663,0.27679661335258565,0.05678899923667036,0.07093301867212443,0.010920282818484284,0.018554904145576367,0.4075312283051228,0.33683521460669963
2003-10-31 00:39:46,0.05358249419057515,0.13203464897174833,0.04088511273021167,0.045234055610216206,0.010728059853720662,0.01143913468295743,0.39563074529420683,0.33197532095306237
2003-10-31 00:49:46,0.08145125594776736,0.16714920654796472,0.046155161526572286,0.06149543801384638,0.01060143553813292,0.01147405280414815,0.40092054512957953,0.32869196547763435
2003-10-31 00:59:46,0.1535188668805869,0.2918362077059804,0.0558443872847163,0.07841449547413859,0.013000043837559538,0.01951922974388509,0.40506089446762694,0.3436862878814604
2003-10-31 01:09:46,0.12826159123601766,0.320260415036401,0.04755199228650531,0.06392985100218995,0.011572957839941056,0.012920332111060806,0.40498211592888544,0.3423098326958689
2003-10-31 01:19:46,0.12272878167534351,0.20746736987072545,0.05847735146054012,0.05429598310575656,0.012706269117824465,0.011394389306103703,0.4049122894967855,0.33654795719124053
2003-10-31 01:29:46,0.14125539448934088,0.2004914081817546,0.05392426004538464,0.06505004196485586,0.011922869865209518,0.016357362506756346,0.4081842844871896,0.33889716313197327
2003-10-31 01:39:46,0.0,0.0,0.00245990549759334,0.009575207342506165,0.0089866995584999,0.010504290851639175,0.4069842545871579,0.3363597762415853
2003-10-31 01:49:46,0.16359134668585806,0.32128157375816,0.09510398457305902,0.07532015125396807,0.01280245944473668,0.009033129769748127,0.40391412960232354,0.3449598064792152
2003-10-31 01:59:46,0.14881321234926226,0.30833515915986,0.06983432721894767,0.07941059680346996,0.013075103830363477,0.020738436717803843,0.40111122500179,0.3336853550186353
2003-10-31 02:09:46,0.02707203718046447,0.13170600018781187,0.060842486729594025,0.04299592986003198,0.008494552000647027,0.013141968089857126,0.40228797942446437,0.33236101148064356
2003-10-31 02:19:46,0.06876452362506136,0.2038796206453597,0.03501656933831354,0.04400105589000036,0.007443081345165303,0.007733632026146964,0.4023139405338295,0.3389788690485721
2003-10-31 02:29:46,0.12870698240571166,0.22181445428649837,0.04409390905558608,0.0628705767686184,0.009309646754429635,0.011976915567359248,0.411817944587347,0.3374303167551783
2003-10-31 02:39:46,0.06847128471842101,0.20191946539798167,0.05633472020633867,0.03948870558718465,0.00945550913539872,0.01053586352409186,0.39556136646745255,0.33740651266924393
2003-10-31 02:49:46,0.0627309947991197,0.1780376537606525,0.050790661836107365,0.04298464898428067,0.011264044970395848,0.013389949477450647,0.40166491279976324,0.3420885190320052
2003-10-31 02:59:46,0.15817195972109488,0.3019969326113294,0.06349296279548833,0.07045358145243918,0.010594970286649408,0.016916888807945396,0.4088310741946001,0.3450968408117787
2003-10-31 03:09:46,0.058622883700351736,0.17229021252619425,0.07204288558862793,0.059156912469443323,0.010659938179580108,0.014119675483115102,0.39874786883909363,0.3355102277150289
2003-10-31 03:19:46,0.12537623105017648,0.22523396663427242,0.06046443592656425,0.06678278448114972,0.008925673892085872,0.012304978634079533,0.39664904742870444,0.33355507589964284
2003-10-31 03:29:46,0.15326435764081836,0.3111677986791612,0.05865968113937203,0.06173120831715906,0.006997925127345539,0.014472829415361654,0.41329907063703153,0.34539600027019757
2003-10-31 03:39:46,0.07166924864454938,0.16008325769198706,0.05566411782825531,0.050628570397181605,0.007605343388427277,0.012497760117526235,0.3982026855424782,0.3342524712822935
2003-10-31 03:49:46,0.10477481465093597,0.21837146702548615,0.04855944102049392,0.04755904410371503,0.008889720786287525,0.015538354837949409,0.39655191707124804,0.33544685737813773
2003-10-31 03:59:46,0.1132483124931225,0.27653838930799246,0.08541887925963287,0.08128999070457921,0.012547949301073835,0.015807036189597334,0.40896177495207675,0.34490705147794076
2003-10-31 04:09:46,0.12447438309175052,0.18866787692882703,0.06088987184386285,0.06276792079922222,0.00920210281515893,0.011972315575342285,0.4076731191959516,0.3876173718358995
2003-10-31 04:19:46,0.11054276861787837,0.1744303421077511,0.03062314515604747,0.033144341061503546,0.008983861155409223,0.009911519153636084,0.3928220218243258,0.32923334759433687
2003-10-31 04:29:46,0.13880435985390616,0.3368767410560167,0.0660641203004686,0.08054094055430783,0.01164234102656414,0.017474115113128796,0.4019710748481037,0.3282499815035823
2003-10-31 04:39:46,0.06291357751464233,0.16040799399047323,0.053136224992751835,0.03934318228991751,0.013046719799469642,0.01573929085268777,0.4073374151955679,0.34120455108388714
2003-10-31 04:49:46,0.05326159123608143,0.1844150051644231,0.03895468437906846,0.047393215230086216,0.010440119629227695,0.01301275013240466,0.3958147110864204,0.3379404962186833
2003-10-31 04:59:46,0.12047139537451734,0.30400403768509854,0.06305516554399748,0.07716344635266026,0.012052332583890268,0.015724654514461256,0.41122576273067,0.337867153899845
2003-10-31 05:09:46,0.09400520084096708,0.21938871326177356,0.04946902919231233,0.06843994512981588,0.010061192816818443,0.012919077567781212,0.39898689008736377,0.3312029748673818
2003-10-31 05:19:46,0.15079119176718958,0.26333766315062235,0.05930350062681766,0.05258241807830055,0.00975432990506564,0.01522011902688647,0.40363124303132725,0.34467737421630773
2003-10-31 05:29:46,0.12151709638151864,0.2860144292465989,0.06608987307997172,0.05848457227432613,0.013613296593883217,0.014517365701662732,0.40634462656510106,0.33648137008597445
2003-10-31 05:39:46,0.08779185570432002,0.1914027043099491,0.04884375170610111,0.05526726650843994,0.006645174698983014,0.01234345129455161,0.40183768845862666,0.33530660627719966
2003-10-31 05:49:46,0.02928792740950481,0.17771291746221252,0.05229874460349926,0.059230238161844806,0.01045667698058167,0.012193742463593948,0.397068901231849,0.4040631001283459
2003-10-31 05:59:46,0.13377226955846577,0.23670928667560176,0.06358464269048536,0.06738631133413486,0.0111915080025618,0.013224140674450435,0.41070564533274323,0.3421879171746458
2003-10-31 06:09:46,0.053604625428807395,0.1557051863907386,0.03841387600963664,0.04563791096232128,0.007710048924608304,0.013316349605250855,0.39988344357106376,0.33783884633819317
2003-10-31 06:19:46,0.1372081442956672,0.1774899057873487,0.03340444534178344,0.03848245146967111,0.009522526986115554,0.012369796703353253,0.40243434636863407,0.3367483618607032
2003-10-31 06:29:46,0.16684187230276493,0.26496525712862606,0.059813405660848584,0.07499751820733636,0.0141171131422137,0.018591913172220864,0.40936506735787737,0.3429284172534556
2003-10-31 06:39:46,0.11397864335513308,0.2326794265860972,0.053971645159675674,0.055138664524831515,0.01185001751925302,0.013107468149758272,0.4021657831683302,0.3362426858729123
2003-10-31 06:49:46,0.03493139316141214,0.19296769851947992,0.032407297719638795,0.045177651231421034,0.011965603600609886,0.017216933741504903,0.4007209131506845,0.33651836292223936
2003-10-31 06:59:46,0.19398030319795634,0.3165748536730657,0.08428781718409173,0.10178395769219506,0.013661076379217096,0.0164807259289238,0.41213708719036746,0.34469281470448576
2003-10-31 07:09:46,0.08936040721481042,0.2897625903783485,0.058868793708896305,0.0634774878843376,0.0116593714450966,0.014049211969097475,0.4043339834054628,0.3371295489125681
2003-10-31 07:19:46,0.09745490760207964,0.2593312779743009,0.06308297854587952,0.06216552203380887,0.010637546332985637,0.015926426891388568,0.40155972554630803,0.3356816814691598
2003-10-31 07:29:46,0.14477149496515995,0.23279680115189905,0.07936079541063101,0.07323318923897126,0.010676810909055812,0.017736523748398403,0.4064498138185483,0.3359206873590609
2003-10-31 07:39:46,0.06447936262036791,0.1636436195185862,0.02895024459990081,0.040201656935017205,0.009571252905816063,0.009121784161267077,0.4026612822728973,0.3290036703327053
2003-10-31 07:49:46,0.1295562686732472,0.31483379761492536,0.08920041740105322,0.0629506709864911,0.012846297003560603,0.01909665775034808,0.4053974936786867,0.34379276291451555
2003-10-31 07:59:46,0.14705931171846043,0.27079094807347914,0.08020342635579736,0.09079074426706502,0.012087497244383683,0.012689705238785765,0.4118801617287461,0.3399873259326136
2003-10-31 08:09:46,0.15058647781340717,0.24050439763372822,0.07213250526128512,0.05732264207136106,0.00749590718043186,0.006854197189527289,0.40079745366277686,0.3292256273502474
2003-10-31 08:19:46,0.09689609383645958,0.2112976931985635,0.025078056674636695,0.024232449213487772,0.010068761891724176,0.011189898752083871,0.39717587890663386,0.34029870911084525
2003-10-31 08:29:46,0.14568440854264786,0.3035423643932589,0.06785239330881199,0.07863221637620166,0.014210622755097213,0.02376669509600904,0.4105377933325437,0.32495536733885655
2003-10-31 08:39:46,0.15462542879276153,0.23828993082721617,0.06279248719314268,0.06285929589286132,0.01219898341016229,0.014281929746826627,0.3995105883279614,0.3353905639316619
2003-10-31 08:49:46,0.13703109438973904,0.31561238223416765,0.021112128632038374,0.0657257664227009,0.010243639059834109,0.014506702083815659,0.40329374860961653,0.3385159760801092
2003-10-31 08:59:46,0.14882704437316363,0.3526988325143101,0.07693282335960472,0.08873311252902383,0.012837466416174281,0.016940725130193734,0.4130224505407093,0.34679207774285337
2003-10-31 09:09:46,0.054268562576048396,0.1688081004100379,0.04619842619611303,0.05326265488645099,0.011090271625716519,0.017412433402045457,0.4004116178649889,0.34031833139790546
2003-10-31 09:19:46,0.1496376009738034,0.2666124135340784,0.03981997777019286,0.03540954091346915,0.010000009461345216,0.010613436116672426,0.3964176354710992,0.33155006417452637
2003-10-31 09:29:46,0.12506639371475092,0.2637954239570153,0.06900920816385714,0.08542443166949276,0.01274679520637928,0.01970427487712345,0.4113076745067591,0.34011374492956103
2003-10-31 09:39:46,0.13461602301646902,0.25733199787165795,0.060662217273093955,0.04400105588995995,0.012064947708730511,0.015700190920579393,0.40264158763820734,0.3417665205181485
2003-10-31 09:49:46,0.10167367489206214,0.21522191617888353,0.044378219741255,0.04408791863330608,0.010178040410659117,0.01220545153416619,0.4042314817840119,0.3365958870399467
2003-10-31 09:59:46,0.17863782228608205,0.29705937588028597,0.06337656023214588,0.06447020495096023,0.010946932269708665,0.016598025725247822,0.41342350491984037,0.3417678072255037
2003-10-31 10:09:46,0.05886909372583382,0.19187611505836522,0.04311633354586375,0.04652684397196749,0.01074461720507408,0.017177415628306103,0.4018072512959173,0.3319926915022563
2003-10-31 12:05:51,0.051944782560597424,0.22756972049198154,0.03418217928259981,0.03689636033825705,0.00783761937455879,0.01741431521696213,0.39744533731761245,0.3310192973934466
2003-10-31 12:11:44,0.13569215447601835,0.30252903064260117,0.06741253583498708,0.08140618372484854,0.011286121438869146,0.018094068582115153,0.4029083604171769,0.3417063669496343
2003-10-31 12:21:44,0.12989930286602647,0.23464349431911735,0.07351697468706275,0.06015301379877558,0.012728503275355463,0.018107868558155604,0.4114804501656292,0.34567618079524043
2003-10-31 12:31:44,0.15553280956076154,0.24339963692131938,0.07387648348884479,0.08728803234451421,0.013628592432753883,0.016632943846432546,0.4079121404442222,0.3452933853591963
2003-10-31 12:41:44,0.15644295673345177,0.26471485805496364,0.06053963404270135,0.07777035746839767,0.01625584986991918,0.022840842158169616,0.4189670969795046,0.3455976916470167
2003-10-31 12:51:44,0.12239128029211432,0.2488223418572879,0.06467450031881183,0.07197424350448234,0.01166946354496945,0.017383787997237277,0.4049579452408486,0.3431568078077377
2003-10-31 13:01:44,0.17252960053113853,0.390724279320084,0.10978924955368896,0.10570180584258448,0.01597390182973124,0.018116859451635103,0.4214213170249689,0.3480643096332565
2003-10-31 13:11:44,0.23228671019145342,0.4249937400231403,0.09058591693800544,0.10274734448183409,0.01320630112870591,0.02016887407040746,0.4216303487158809,0.34850822366833045
2003-10-31 13:21:44,0.1446359411309439,0.3085581708347984,0.05543955359099639,0.0751971897082333,0.012588790767747327,0.016662007432334924,0.4102123842548385,0.3423802799231793
2003-10-31 13:31:44,0.07230828814876489,0.22487793045159954,0.08862355514029607,0.08674090987033001,0.00942996350759906,0.008022176979671225,0.4079264638149015,0.3414355150528614
2003-10-31 13:41:44,0.126496624986161,0.2674340354940963,0.0654285417024969,0.07172493615025166,0.009960429507152702,0.00641949794432739,0.4031156016867462,0.3406477284790127
2003-10-31 13:51:44,0.13001272546194365,0.24616576418666902,0.06224137771188065,0.07369006470710948,0.011445229700924764,0.015273018935031302,0.40559936368425376,0.33908212731324716
2003-10-31 14:01:44,0.1250276640477539,0.22352812294595914,0.05200825325075753,0.06024890124271609,0.009362157211578792,0.013054568241612885,0.40075045510271357,0.34172984935872985
2003-10-31 14:11:44,0.107184353214544,0.25301261385328644,0.06251744750809518,0.06201774256140036,0.013370770818818933,0.013599667295121298,0.4066185610294114,0.3408339793676399
2003-10-31 14:21:44,0.17480081885581633,0.2994968543616512,0.0544733093042562,0.06748558304079166,0.008802991803008142,0.017075797622932543,0.4038796639916201,0.33951446098220506
2003-10-31 14:31:44,0.15876673674890363,0.3111286738239354,0.06779058663800575,0.0681804849874128,0.008773977015874124,0.016488880460213795,0.40489259486210527,0.3398570468136247
2003-10-31 14:41:44,0.08095606949211653,0.21560925224583904,0.05744414994709812,0.0745993032931187,0.011104305952097993,0.011346925752157677,0.4076220921878878,0.34008961916678493
2003-10-31 14:51:44,0.0577763638375588,0.19215390153054202,0.03548114948045766,0.04013058741776909,0.0058078457876699074,0.013157440790263153,0.39425391128729304,0.331117087151901
2003-10-31 15:01:44,0.1297665154365939,0.3189379949294544,0.05363685902619464,0.08485700361891135,0.012516726867093597,0.017250179138322275,0.41059553442061436,0.3413512357215627
2003-10-31 15:11:44,0.12226125926748477,0.23728442204756028,0.0867631743493904,0.07528066818884227,0.012226578995753912,0.02003840156968406,0.4191049594223243,0.346959028021262
2003-10-31 15:21:44,0.10707922983286089,0.3168213402610611,0.052868396085976155,0.07142373676753744,0.010967904914755855,0.02134689020676306,0.4137977029789407,0.33950127223188076
2003-10-31 15:31:44,0.09064125262809597,0.20966227424963613,0.04702560547360424,0.08005360672161244,0.008641991272226923,0.010064364342784349,0.41088334465027254,0.33895506496263494
2003-10-31 15:41:44,0.15229611596765746,0.2946062474568514,0.08750691462127502,0.09273895151029565,0.011692801525924723,0.017840232659233513,0.41601424459214076,0.34382686065924406
